f1,f2,f3,label
0.6939512454913425,1.1409717723390898,-0.6313736302170683,1
1.4463100569780667,2.3282710022384814,3.1762907430697145,1
-1.7665169971847523,-2.6232015869643073,-1.847879898061078,0
1.318563521085411,0.3622091137337943,0.9540047006251113,1
-1.943985989560336,-1.3028182624982687,-2.066834789092857,0
-0.6178478709253097,-1.1893254027473668,-0.3825399876793656,0
-0.016245416774562704,0.5844022732531189,0.14046181850954476,1
-1.5096829218922974,-0.0889695096769354,-0.7097650412319345,0
1.1863079628698636,2.6695052577496594,2.773166422896703,1
0.27929300186410866,-0.9301003360052855,-0.07414080537788692,0
-0.5504352862180251,2.55948022961893,0.8946717215403236,1
2.711668468603186,-0.9176542589402175,0.9593099023309107,1
1.8584730936747773,-0.45172549193083733,1.042221249199283,1
2.3153979663642614,1.898483325621374,-1.026641039843111,1
0.11347656252922877,0.15173581127745284,-1.280147857764536,1
0.705557477283548,-0.8586544570533914,-0.8203485807463174,0
1.935634799315843,-0.7791839253291968,-0.2965487065045782,1
1.9151422556093434,2.62871862922765,0.6760328094174388,1
-1.4935056613127689,-0.45652317510032114,-1.6254684569561269,0
-0.42149259969354413,-0.269340234497362,-0.1936927009142273,0
-0.5354941956206516,-0.7632725086101494,-0.73443241766219,0
2.001323983325249,-0.3102424378149533,0.43554914282173884,1
0.12550368051882854,0.7699875189917768,-0.3145062490515398,1
1.5304574062711023,1.7655513578365298,2.5366354192697145,1
-0.8094710568465591,-2.0025745894447975,-0.22376163747924027,0
0.33496949558429767,1.160712746898612,-0.27692786060936314,1
-0.8786776540818295,-2.3898628018524786,-1.3410993148920218,0
-0.9747763565676912,-1.1613793653479108,-1.007017585830101,1
-3.0091656985521182,-1.5532584655123334,-3.3774522470036055,0
0.9644797883322089,-0.8474142436545319,-1.1941938928082108,0
3.2882140215318123,3.559372626492866,-2.4278843679904973,1
2.2326321722455638,-0.12003029041740088,1.3847546285112715,1
0.40881153754465727,0.5495027957839718,0.20902979762039475,1
1.5964303004775997,0.4631799721151658,0.6320964756736875,1
0.8311999322861727,-0.9956750112952151,-0.7910001249899686,0
0.7069957556968056,0.254462775646738,-0.30265138860946383,1
-1.784223307404718,-1.2113678591254453,-2.436260388453925,0
2.5793170256281432,1.5453247037947166,-2.4729784953724523,1
0.5342517152946111,1.1972442031197825,0.8991072323717475,1
0.14987347828120545,-0.4537505284997586,-0.6233887167779306,0
-0.6049067611781389,-0.48375182486723367,-0.3720753337468812,0
-0.10187456425056673,2.493409619666023,2.0611208646263144,1
1.606228843684429,-0.20254505252770882,-2.447451773978826,1
1.674885937652737,-1.3476998354458225,-1.391368667780672,0
1.6974879623907384,-1.329634436908076,-1.5092262148899795,0
1.063586634279655,-0.7736012777266612,-0.9086747596509184,1
0.3771045654162364,-1.5566246166181252,-0.21707690482251485,0
1.0289719951792098,0.073587758361079,-1.040745817223999,1
-0.12435038940686871,-0.431341636730872,-0.3246896616618796,0
1.9122272240175686,-0.8044003410290432,0.32519650538787037,1
0.7822026681509504,-0.7857249714457695,-1.0230942301701647,0
0.7715553377195106,1.609087546453778,1.645534239222449,1
1.2357942923634453,-1.1940377415393117,-1.0459683618095157,0
-0.7182840428944581,1.5750972671477745,-1.359194161171619,1
-2.034955964375809,-0.6434129022946258,-2.09457892719308,0
1.709905458282151,0.8967176676421902,1.7193122439785287,1
2.1691827934793997,-1.8481181061619076,-1.2806672450159748,0
2.628344818711054,-1.567102411101013,-0.3679626804709635,1
-1.278661024997847,-1.550848446965786,-0.7021379871001929,0
-0.5725962558659532,2.1174971516088856,0.3130754157674074,1
0.5880337540840914,2.289736538969642,0.4395870044321901,1
0.5833959262978088,-1.3036123221714568,0.04644790935368892,0
-0.03894660734337052,-0.3825466467597465,0.468533059891705,0
2.066115284776407,-1.4476068441378875,-1.7806798642129094,0
0.9868462962025196,-0.6568239972047154,-1.5380408453376546,0
0.6861521798823429,2.000479660809856,1.1282838686736323,1
1.7889464101301416,-0.7162514154598929,0.007198360328606657,1
0.8979659923310375,1.663192004906006,1.939285055027725,1
2.996944058045502,-1.7688957949888002,-2.525312586731455,0
-2.0995433458045545,0.0498649185315132,-0.885081408484113,0
0.05351579900130998,0.6194480717978882,-0.05349980710546931,1
1.063898128596584,-1.0687494291080257,-1.0231560367310895,0
-0.5683335465005669,-2.402464841420591,-1.4749189551159698,0
2.171263794598619,-1.426231432244367,-0.159656402976724,1
-2.2268438448944625,4.598515378881905,1.3614916549403115,1
0.41811644669901304,2.604504261526155,1.946625501115954,1
1.7573604055070668,-1.2793903408954954,-1.6518047691420272,0
-0.1386445941936305,-1.974426057732055,-0.6259627034428992,0
-0.9694551743784655,-1.2837814412693296,-1.0037992596707686,0
1.6347050442475823,-0.19210657318823365,1.0377466775683777,1
0.2595801894840155,-1.5238741686320088,-0.43524637635712915,0
-0.7614262823359554,0.7377525788566426,0.19648603139606968,1
-1.5857828554170874,1.2609347793214907,0.33055918867023926,1
1.4376072910352926,0.8433683148191952,-0.8732473457945408,1
1.1575357479472475,-0.5489399579848668,0.29256861902350695,1
-2.5247301098615527,-0.48244077583437883,-2.7781196724991273,0
-1.0744682779267865,-2.541680135970398,-1.9442333713508766,0
-0.15603275248694004,-0.624911417600373,0.021005912607935606,0
-0.6951753041684805,-0.5486507737348963,-0.3086741217136537,0
-0.03892815490500201,-0.17180453799470818,-1.0360960905734624,1
-0.0036380281969017325,-0.7805716541332326,0.05854364624313502,0
-1.3683875573237945,-1.3392077474285051,-1.8669753189818832,0
2.0191956858334805,1.6377434046411032,-1.7951162587124925,1
1.780046328063225,-1.6436187771564215,-1.1007619007411742,0
